month,year,gov_gov_gold,gov_gov_matcf,gov_gov_matcp,gov_gov_vercf,gov_gov_vercp,gov_ios_gold,gov_ios_matcf,gov_ios_matcp,gov_ios_vercf,gov_ios_vercp,gov_opp_gold,gov_opp_matcf,gov_opp_matcp,gov_opp_vercf,gov_opp_vercp,gov_par_matcp,gov_par_vercf,gov_soc_matcp,gov_soc_vercf,gov_sta_matcp,gov_sta_vercf,gov_usa_gold,gov_usa_matcf,gov_usa_matcp,gov_usa_vercf,gov_usa_vercp,ios_gov_gold,ios_opp_gold,ios_soc_gold,opp_gov_gold,opp_gov_matcp,opp_gov_vercf,opp_gov_vercp,opp_ios_gold,opp_ios_matcp,opp_ios_vercf,opp_ios_vercp,opp_opp_gold,opp_opp_matcp,opp_opp_vercf,opp_opp_vercp,opp_par_gold,opp_par_matcf,opp_par_vercp,opp_soc_gold,opp_soc_matcf,opp_soc_vercp,opp_sta_gold,opp_sta_matcf,opp_sta_vercp,opp_usa_gold,opp_usa_matcp,opp_usa_vercf,opp_usa_vercp,par_opp_gold,par_par_gold,par_sta_gold,par_usa_gold,soc_gov_gold,soc_ios_gold,soc_soc_gold,soc_sta_gold,soc_usa_gold,sta_gov_gold,sta_opp_gold,sta_par_gold,sta_soc_gold,usa_gov_gold
1.0,2009.0,1708.3,322.0,317.0,445.0,1694.0,26.4,7.0,6.0,18.0,36.0,-253.7,33.0,4.0,17.0,23.0,6.0,7.0,145.0,123.0,132.0,236.0,144.7,7.0,8.0,10.0,60.0,101.3,0.0,12.0,-98.5,6.0,11.0,15.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,755.8,8.0,124.5,34.5,0.0,85.9,0.0,5.0,56.0,50.2
2.0,2009.0,602.2,245.0,248.0,385.0,1159.0,167.5,4.0,10.0,11.0,57.0,-119.7,13.0,1.0,22.0,16.0,5.0,15.0,106.0,117.0,112.0,145.0,137.9,7.0,4.0,17.0,63.0,149.3,0.0,12.0,-63.7,3.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.1,8.4,106.7,21.7,0.0,216.1,0.0,0.0,20.5,153.8
3.0,2009.0,764.6,199.0,160.0,266.0,908.0,85.3,4.0,2.0,0.0,30.0,-172.0,18.0,1.0,8.0,9.0,0.0,11.0,83.0,58.0,54.0,73.0,121.4,2.0,2.0,6.0,48.0,37.3,0.0,1.0,-80.9,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,300.2,1.0,3.4,14.5,0.0,380.8,0.0,0.0,16.2,108.6
4.0,2009.0,-8.8,241.0,160.0,304.0,892.0,122.0,2.0,11.0,3.0,25.0,-190.9,26.0,4.0,5.0,21.0,3.0,10.0,104.0,92.0,68.0,84.0,149.1,7.0,6.0,9.0,60.0,34.4,0.0,26.0,-241.3,3.0,8.0,15.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5,0.0,480.7,33.0,184.9,-1.8,-8.0,906.7,0.0,0.0,-6.0,140.7
5.0,2009.0,1517.1,219.0,232.0,291.0,1152.0,51.9,1.0,2.0,0.0,21.0,-86.2,10.0,0.0,6.0,12.0,1.0,10.0,100.0,76.0,32.0,71.0,4.6,6.0,4.0,9.0,27.0,32.7,0.0,0.0,-82.9,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.9,0.0,1.0,24.1,4.0,206.3,0.0,0.0,22.8,44.0
6.0,2009.0,1444.7,195.0,195.0,245.0,1082.0,42.3,2.0,6.0,4.0,16.0,-225.5,29.0,8.0,12.0,21.0,0.0,8.0,74.0,73.0,57.0,85.0,130.1,6.0,7.0,6.0,46.0,30.3,0.0,0.0,-151.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.6,0.0,42.7,58.2,2.3,550.2,0.0,-9.4,54.2,151.9
7.0,2009.0,1490.1,188.0,202.0,269.0,1132.0,110.0,0.0,3.0,2.0,29.0,-61.2,12.0,5.0,5.0,10.0,10.0,12.0,86.0,94.0,51.0,95.0,244.3,5.0,4.0,11.0,105.0,136.9,0.0,7.0,-48.6,1.0,5.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,7.0,98.2,31.9,4.0,746.6,0.0,0.0,18.9,290.6
8.0,2009.0,1344.5,322.0,318.0,487.0,1641.0,118.2,2.0,16.0,8.0,21.0,-123.6,20.0,1.0,3.0,20.0,8.0,14.0,144.0,119.0,86.0,128.0,23.2,8.0,2.0,8.0,41.0,94.5,0.0,19.4,-119.2,6.0,9.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.5,0.0,0.0,655.4,16.9,122.5,-1.9,22.4,614.0,0.0,0.0,19.5,83.7
9.0,2009.0,1805.3,347.0,326.0,420.0,1814.0,115.9,4.0,11.0,2.0,45.0,-218.8,25.0,4.0,12.0,18.0,9.0,17.0,131.0,121.0,76.0,120.0,85.9,6.0,8.0,4.0,46.0,52.5,0.0,2.8,-262.2,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,652.8,4.3,93.4,37.8,3.0,608.6,0.0,-7.5,34.7,135.1
10.0,2009.0,2294.9,298.0,321.0,406.0,1698.0,208.8,5.0,12.0,9.0,95.0,-264.6,40.0,16.0,26.0,40.0,12.0,13.0,140.0,137.0,68.0,95.0,111.6,10.0,8.0,7.0,59.0,223.5,0.0,9.0,-251.9,8.0,11.0,21.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.2,5.2,175.4,48.7,6.6,762.4,0.0,0.0,45.3,96.4
11.0,2009.0,1931.3,266.0,249.0,372.0,1524.0,173.8,2.0,5.0,2.0,43.0,-253.5,36.0,8.0,11.0,18.0,6.0,25.0,134.0,105.0,70.0,123.0,355.8,7.0,4.0,14.0,137.0,191.0,0.0,7.0,-205.4,3.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,468.4,12.2,250.4,-3.3,10.4,887.0,-10.0,0.0,-57.0,384.3
12.0,2009.0,2472.8,301.0,314.0,457.0,1812.0,125.4,3.0,5.0,7.0,51.0,-140.0,27.0,11.0,9.0,26.0,7.0,30.0,132.0,120.0,85.0,127.0,124.0,13.0,8.0,14.0,81.0,142.5,0.0,7.4,-134.2,5.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4,-4.0,0.0,775.5,7.0,143.0,49.3,0.0,706.5,0.0,0.0,5.1,74.8
7.0,1997.0,742.6,9.0,18.0,19.0,274.0,-8.7,3.0,0.0,8.0,25.0,-100.9,14.0,5.0,3.0,10.0,1.0,1.0,2.0,1.0,13.0,11.0,17.5,0.0,1.0,2.0,6.0,17.3,0.0,0.0,-54.5,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,22.4,0.0,90.6,3.5,7.0,0.0,0.0,271.6,-15.0,5.0,0.0,15.5
8.0,1997.0,673.9,26.0,20.0,34.0,299.0,19.6,3.0,0.0,1.0,12.0,51.3,4.0,5.0,0.0,18.0,3.0,0.0,5.0,1.0,11.0,17.0,-4.0,0.0,0.0,2.0,0.0,45.1,0.0,0.0,-2.3,2.0,1.0,7.0,0.0,0.0,0.0,0.0,31.0,4.0,0.0,1.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4,0.0,13.2,24.7,0.0,314.4,0.0,-2.0,7.0,0.0
9.0,1997.0,324.0,22.0,15.0,20.0,210.0,70.5,1.0,1.0,3.0,24.0,-24.0,3.0,0.0,2.0,2.0,2.0,0.0,6.0,10.0,11.0,9.0,23.4,0.0,3.0,0.0,1.0,68.4,0.0,0.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,113.3,0.0,-0.6,1.9,0.0,322.7,0.0,13.0,13.8,11.4
10.0,1997.0,474.8,19.0,19.0,24.0,211.0,20.8,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,55.8,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-9.2,0.0,5.9,0.0,-16.5,9.9,0.0,144.9,0.0,13.0,11.2,1.0
11.0,1997.0,705.5,15.0,18.0,32.0,274.0,17.1,2.0,4.0,4.0,8.0,3.8,1.0,1.0,0.0,4.0,0.0,1.0,15.0,10.0,4.0,13.0,21.5,0.0,0.0,2.0,9.0,45.0,0.0,0.0,-0.9,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,88.1,6.4,24.6,8.0,0.0,497.9,0.0,0.0,8.0,16.5
12.0,1997.0,392.5,19.0,24.0,18.0,207.0,40.4,3.0,0.0,1.0,28.0,-36.6,5.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0,12.0,2.0,10.1,0.0,0.0,0.0,3.0,35.9,0.0,7.4,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,42.8,0.0,1.5,29.4,0.0,173.0,0.0,0.0,20.0,-24.8
1.0,1998.0,510.9,15.0,17.0,41.0,275.0,25.6,0.0,0.0,0.0,11.0,-22.0,5.0,1.0,2.0,3.0,3.0,1.0,7.0,15.0,12.0,3.0,91.9,1.0,0.0,2.0,37.0,4.0,0.0,0.0,-37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,139.5,0.0,24.4,-2.0,3.4,148.5,0.0,-2.0,0.0,80.3
2.0,1998.0,606.6,36.0,32.0,40.0,366.0,46.4,5.0,0.0,2.0,28.0,-59.7,7.0,1.0,0.0,1.0,0.0,9.0,3.0,34.0,16.0,10.0,19.5,0.0,0.0,1.0,8.0,90.4,0.0,0.0,-74.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,-17.4,4.0,0.0,252.6,0.0,0.0,0.0,15.6
3.0,1998.0,901.5,41.0,50.0,67.0,452.0,83.3,0.0,4.0,1.0,23.0,-6.2,1.0,0.0,2.0,1.0,0.0,4.0,15.0,50.0,4.0,10.0,29.5,1.0,1.0,2.0,11.0,-35.2,0.0,0.0,-17.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,-2.3,0.0,-91.6,12.2,0.0,310.5,0.0,0.0,15.2,73.4
4.0,1998.0,277.1,33.0,31.0,43.0,248.0,92.0,2.0,9.0,4.0,30.0,-23.0,3.0,0.0,0.0,0.0,3.0,1.0,21.0,34.0,5.0,27.0,-10.1,4.0,2.0,0.0,5.0,-37.6,0.0,5.0,-42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-283.8,4.6,-148.3,5.3,0.0,310.8,0.0,-10.0,13.8,24.6
5.0,1998.0,1223.2,91.0,152.0,137.0,708.0,50.2,1.0,3.0,1.0,20.0,-42.4,5.0,2.0,2.0,2.0,22.0,21.0,46.0,80.0,12.0,22.0,9.4,1.0,2.0,4.0,13.0,11.9,0.0,-5.0,-38.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,19.0,-2.6,-276.9,0.0,-241.2,0.4,0.0,505.9,10.0,-4.6,-3.2,59.5
6.0,1998.0,586.6,20.0,43.0,63.0,325.0,33.0,1.0,2.0,4.0,13.0,21.4,3.0,5.0,1.0,2.0,18.0,16.0,16.0,15.0,22.0,29.0,0.1,0.0,0.0,4.0,11.0,30.5,0.0,0.0,-11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.6,-3.7,-18.5,0.0,8.9,0.0,18.0,0.0,-6.1,250.3,-20.0,-5.0,2.0,41.5
7.0,1998.0,282.4,26.0,32.0,31.0,202.0,102.5,1.0,3.0,2.0,27.0,33.9,1.0,4.0,2.0,6.0,11.0,4.0,4.0,9.0,23.0,22.0,10.8,0.0,0.0,0.0,4.0,60.1,0.0,0.0,-24.3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.0,-8.5,0.0,10.0,0.0,-46.6,0.0,0.0,328.5,0.0,5.0,0.0,40.0
8.0,1998.0,565.5,40.0,77.0,50.0,274.0,44.0,3.0,0.0,1.0,19.0,-42.0,4.0,0.0,4.0,1.0,11.0,4.0,4.0,9.0,17.0,12.0,9.8,0.0,1.0,2.0,6.0,-1.6,0.0,0.0,-17.6,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.4,0.0,-11.9,0.0,14.4,0.0,7.0,203.2,14.0,5.4,0.0,34.0
9.0,1998.0,447.6,25.0,53.0,45.0,238.0,59.4,0.0,5.0,2.0,11.0,-40.2,4.0,1.0,3.0,3.0,13.0,2.0,3.0,18.0,10.0,3.0,-6.5,0.0,0.0,1.0,0.0,56.2,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,6.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-5.0,0.0,39.3,0.0,-15.2,0.0,0.0,74.2,0.0,-6.5,0.0,0.0
10.0,1998.0,129.5,44.0,41.0,93.0,287.0,7.7,0.0,2.0,1.0,5.0,-2.3,3.0,0.0,0.0,9.0,2.0,7.0,16.0,10.0,12.0,8.0,-1.0,0.0,0.0,1.0,1.0,73.9,0.0,0.0,8.2,2.0,2.0,4.0,0.0,0.0,0.0,0.0,-10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,-63.4,0.0,-10.6,0.0,0.0,230.1,0.0,0.0,0.4,0.0
11.0,1998.0,242.1,54.0,50.0,91.0,375.0,60.4,2.0,1.0,0.0,17.0,-159.6,21.0,0.0,3.0,16.0,0.0,4.0,22.0,38.0,9.0,12.0,13.0,0.0,0.0,0.0,4.0,57.0,0.0,0.0,-53.1,1.0,1.0,10.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.7,0.0,-355.7,0.0,-19.0,1.9,0.0,111.6,3.0,17.7,2.8,-2.0
12.0,1998.0,237.9,34.0,54.0,67.0,276.0,51.4,0.0,1.0,4.0,24.0,-116.2,14.0,2.0,2.0,4.0,3.0,5.0,8.0,13.0,12.0,21.0,10.5,0.0,0.0,2.0,3.0,57.4,10.0,0.0,-99.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.5,-2.0,-4.3,8.5,-6.5,140.4,8.0,18.0,13.4,15.4
1.0,1999.0,91.1,58.0,53.0,73.0,242.0,53.3,2.0,0.0,0.0,18.0,-24.2,6.0,2.0,1.0,5.0,7.0,2.0,6.0,17.0,20.0,27.0,8.3,0.0,2.0,1.0,3.0,23.0,0.0,4.0,-24.9,0.0,4.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,11.2,0.0,-1.2,-1.0,0.0,176.1,0.0,27.0,0.0,17.3
2.0,1999.0,528.0,31.0,34.0,51.0,330.0,89.8,4.0,3.0,6.0,40.0,-5.6,5.0,2.0,4.0,7.0,3.0,3.0,9.0,9.0,24.0,56.0,8.6,0.0,0.0,0.0,4.0,139.3,0.0,0.0,14.1,5.0,5.0,10.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,16.0,21.8,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-5.0,-5.5,0.0,-29.8,0.0,5.6,4.0,0.0,398.1,2.0,4.7,16.2,12.2
3.0,1999.0,168.9,74.0,52.0,86.0,342.0,77.4,1.0,5.0,1.0,24.0,9.2,5.0,2.0,2.0,10.0,10.0,5.0,3.0,12.0,17.0,27.0,42.4,1.0,0.0,0.0,15.0,56.6,0.0,0.0,4.4,1.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.4,-167.6,3.4,-38.9,8.4,0.0,346.4,0.0,24.5,6.0,59.7
4.0,1999.0,313.5,60.0,14.0,75.0,387.0,155.1,2.0,6.0,5.0,48.0,-28.8,6.0,1.0,1.0,13.0,3.0,5.0,7.0,9.0,22.0,48.0,10.4,0.0,0.0,1.0,8.0,135.0,0.0,0.0,-80.6,0.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,9.3,5.9,-132.3,7.4,-47.8,-9.7,1.9,452.1,7.0,4.8,5.0,12.5
5.0,1999.0,207.8,56.0,56.0,82.0,299.0,119.3,0.0,3.0,0.0,33.0,-28.4,11.0,8.0,8.0,15.0,9.0,6.0,9.0,19.0,20.0,34.0,-12.1,0.0,1.0,2.0,2.0,117.8,0.0,0.0,-30.8,4.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,-2.0,4.0,0.0,-66.9,0.6,2.6,7.1,0.0,521.3,0.4,1.0,-6.0,1.8
6.0,1999.0,145.9,48.0,47.0,72.0,278.0,79.6,3.0,8.0,15.0,41.0,0.2,4.0,1.0,3.0,14.0,4.0,9.0,7.0,13.0,30.0,44.0,16.2,1.0,1.0,0.0,5.0,111.7,0.0,0.0,-17.2,2.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,-20.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-33.7,-11.0,-51.5,6.9,0.0,268.4,7.0,8.0,0.4,9.0
7.0,1999.0,568.7,37.0,45.0,58.0,391.0,201.1,3.0,3.0,5.0,75.0,-131.9,18.0,5.0,5.0,9.0,8.0,2.0,6.0,14.0,24.0,42.0,10.8,0.0,0.0,1.0,5.0,152.4,-0.4,8.0,-58.5,4.0,1.0,6.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,4.0,-3.1,1.0,1.0,0.0,0.0,0.0,1.9,0.0,1.0,0.0,0.0,0.0,0.0,2.8,9.0,20.4,0.0,-64.0,4.5,-2.4,10.7,0.0,312.6,9.8,8.8,8.8,4.4
8.0,1999.0,353.5,62.0,47.0,70.0,341.0,118.8,2.0,6.0,19.0,42.0,-141.1,15.0,5.0,11.0,11.0,15.0,5.0,10.0,18.0,42.0,56.0,8.5,0.0,0.0,1.0,2.0,48.9,0.0,-0.4,-129.3,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,6.8,0.0,2.0,0.0,0.0,0.0,0.0,-10.0,6.4,22.3,0.0,-40.9,-6.5,-26.2,-1.0,0.0,83.8,-1.1,19.5,-7.0,4.5
9.0,1999.0,1592.0,147.0,158.0,241.0,987.0,668.0,26.0,45.0,49.0,250.0,103.1,14.0,16.0,0.0,21.0,17.0,2.0,16.0,35.0,210.0,171.0,55.1,2.0,2.0,12.0,39.0,606.5,4.0,6.2,14.6,7.0,5.0,17.0,4.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,30.8,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,15.3,-6.5,-73.6,16.8,-18.5,-10.2,0.0,1081.6,5.4,33.9,-25.9,86.9
10.0,1999.0,562.2,64.0,67.0,123.0,493.0,257.5,9.0,20.0,14.0,70.0,-50.4,8.0,0.0,1.0,7.0,3.0,2.0,14.0,21.0,69.0,49.0,22.4,0.0,0.0,3.0,13.0,186.2,0.0,2.6,-45.9,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,-7.5,0.0,-114.6,3.0,-19.1,11.4,0.0,487.9,0.0,0.0,-1.0,16.3
11.0,1999.0,992.6,54.0,78.0,129.0,625.0,52.9,11.0,3.0,12.0,68.0,-11.0,3.0,1.0,3.0,9.0,5.0,4.0,8.0,13.0,43.0,40.0,67.6,0.0,1.0,0.0,23.0,98.9,0.0,6.8,-46.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,-12.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.7,5.9,7.4,-12.0,-10.0,212.9,0.0,0.0,1.4,84.4
12.0,1999.0,464.5,67.0,64.0,109.0,460.0,54.2,1.0,5.0,6.0,18.0,-65.6,7.0,0.0,3.0,7.0,13.0,5.0,11.0,7.0,42.0,28.0,17.6,0.0,1.0,0.0,6.0,-2.1,0.0,0.0,-34.8,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,7.0,0.0,0.0,-16.5,0.0,46.8,1.0,0.0,85.6,0.0,0.0,1.0,5.2
1.0,2000.0,326.8,105.0,83.0,126.0,571.0,37.6,1.0,4.0,6.0,13.0,-25.2,6.0,0.0,1.0,14.0,2.0,4.0,15.0,19.0,32.0,25.0,36.3,0.0,1.0,0.0,9.0,72.8,0.0,0.0,-57.4,0.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.6,0.0,34.5,4.0,0.0,132.1,0.0,0.0,6.4,35.5
2.0,2000.0,702.5,67.0,82.0,118.0,584.0,66.2,3.0,3.0,4.0,33.0,-176.9,20.0,2.0,6.0,4.0,1.0,2.0,5.0,10.0,30.0,32.0,0.0,1.0,0.0,1.0,3.0,-25.3,0.0,0.0,-151.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.8,0.0,-6.8,10.9,0.0,247.0,0.0,0.0,13.8,9.2
3.0,2000.0,570.6,30.0,40.0,71.0,393.0,71.1,2.0,5.0,1.0,22.0,-41.6,6.0,2.0,2.0,6.0,1.0,3.0,3.0,10.0,14.0,11.0,8.0,0.0,0.0,0.0,3.0,-2.1,0.0,0.0,-39.3,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,-0.8,0.0,0.0,152.1,0.0,0.0,0.0,23.4
4.0,2000.0,428.8,50.0,58.0,83.0,352.0,73.7,2.0,7.0,2.0,22.0,-42.0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,14.0,14.0,10.0,7.4,1.0,0.0,0.0,5.0,163.3,0.0,0.0,-57.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,0.0,8.4,17.0,0.0,275.3,0.0,0.0,8.4,-0.7
